id_time,n_bytes_100610,n_bytes_101,n_bytes_10125,n_bytes_10158,n_bytes_101925,n_bytes_10196,n_bytes_10197,n_bytes_10256,n_bytes_103,n_bytes_1037,n_bytes_sum
20127,761.0,0.0,252.0,0.0,0.0,2784.0,113861.0,266154604,937200965.0,0.0,1203473227.0
20128,11391.0,0.0,288.0,0.0,0.0,1319.0,77135.0,638409455,506188649.0,0.0,1144688237.0
20129,32422.0,0.0,416.0,30279.0,0.0,720.0,130618.0,324319434,1068579275.0,0.0,1393093164.0
20130,25195.0,0.0,840.0,16425.0,0.0,2687.0,244916.0,201008791,434843258.0,0.0,636142112.0
20131,46662.0,0.0,472.0,119801.0,0.0,859.0,453586.0,716316007,540326446.0,0.0,1257263833.0
20132,14519.0,0.0,256.0,18209.0,0.0,566.0,293567.0,306821471,266334653.0,0.0,573483241.0
20133,5506.0,0.0,528.0,1379.0,0.0,642.0,201351.0,656698396,530274376.0,0.0,1187182178.0
20134,7109.0,0.0,228.0,0.0,0.0,263.0,54225.0,70264971,364317584.0,0.0,434644380.0
20135,35649.0,0.0,437.0,0.0,0.0,743.0,38779.0,193216972,461037062.0,0.0,654329642.0
20136,50654.0,0.0,276.0,12531.0,0.0,1654.0,334387.0,105017686,586388512.0,0.0,691805700.0
20137,32438.0,0.0,744.0,23997.0,0.0,1559.0,240352.0,597470937,382659786.0,0.0,980429813.0
20138,35486.0,0.0,472.0,3648.0,0.0,2633.0,119691.0,67914966,282778324.0,0.0,350855220.0
20139,30394.0,0.0,584.0,0.0,0.0,1095.0,225697.0,44565249,534137250.0,0.0,578960269.0
20140,24926.0,0.0,404.0,2058.0,0.0,8910.0,280135.0,32012059,394996323.0,0.0,427324815.0
20141,22198.0,0.0,432.0,8567.0,0.0,15278.0,85676.0,44249897,288160287.0,0.0,332542335.0
20142,40009.0,0.0,1020.0,0.0,0.0,2694.0,225375.0,17443266,267976692.0,0.0,285689056.0
20143,23182.0,0.0,344.0,142293.0,0.0,2557.0,3137613.0,28992708,480632163.0,0.0,512930860.0
20144,27444.0,0.0,548.0,3294.0,0.0,2642.0,65436.0,20759759,379032795.0,0.0,399891918.0
20145,36931.0,0.0,748.0,10523.0,0.0,3490.0,423913.0,191780429,632932451.0,0.0,825188485.0
20146,11671.0,0.0,652.0,22449.0,0.0,879.0,336811.0,14147994,451190766.0,0.0,465711222.0
20147,15274.0,0.0,312.0,0.0,0.0,4585.0,246645.0,8203475,530530211.0,0.0,539000502.0
20148,6713.0,0.0,172.0,0.0,0.0,2933.0,240360.0,54633316,243282255.0,0.0,298165749.0
20149,15308.0,0.0,1325.0,14060.0,0.0,2223.0,203709.0,19427138,484351177.0,0.0,504014940.0
20150,11214.0,0.0,1048.0,10810.0,0.0,1539.0,348025.0,13955586,134941993.0,0.0,149270215.0
20151,465.0,0.0,984.0,649.0,0.0,1063.0,61264.0,3549441,420109373.0,0.0,423723239.0
20152,321.0,0.0,780.0,8714.0,0.0,907.0,209429.0,85889657,43094675.0,0.0,129204483.0
20153,2498.0,0.0,904.0,0.0,0.0,4607.0,295653.0,3414813,374093619.0,0.0,377812094.0
20154,624.0,0.0,360.0,8147.0,0.0,618.0,303844.0,1589254,196739804.0,0.0,198642651.0
20155,80.0,0.0,1343.0,0.0,0.0,1117.0,166443.0,26575690,608815336.0,0.0,635560009.0
20156,780.0,0.0,1436.0,348.0,0.0,0.0,470935.0,26142485,22005117.0,0.0,48621101.0
20157,9445.0,0.0,1313.0,0.0,0.0,1145.0,187984.0,1276501,172986619.0,0.0,174463007.0
20158,9517.0,0.0,992.0,0.0,0.0,642.0,81767.0,2803240,138381118.0,44.0,141277320.0
20159,28085.0,0.0,1032.0,16457.0,0.0,228.0,470943.0,2119788,93288748.0,0.0,95925281.0
20160,15432.0,0.0,836.0,14116.0,0.0,1568.0,248888.0,488430,116419505.0,0.0,117188775.0
20161,26570.0,0.0,1345.0,0.0,0.0,639.0,71715.0,49159939,36565541.0,0.0,85825749.0
20162,16134.0,0.0,1267.0,24716.0,0.0,661.0,281959.0,29252233,136263271.0,0.0,165840241.0
20163,26762.0,0.0,577.0,186.0,0.0,1557.0,588371.0,1295216,440091046.0,0.0,442003715.0
20164,21046.0,0.0,278.0,3053.0,0.0,999.0,322078.0,1338193,311643102.0,0.0,313328749.0
20165,11225.0,0.0,852.0,0.0,0.0,519.0,6345676.0,6360139,18484303.0,0.0,31202714.0
20166,8982.0,0.0,964.0,0.0,0.0,631.0,172006.0,30669556,31541259.0,0.0,62393398.0
20167,7043.0,0.0,1221.0,2690.0,0.0,1788.0,89902.0,1647486,7448198.0,0.0,9198328.0
20168,17878.0,0.0,260.0,14668.0,0.0,771.0,217978.0,7011688,94051096.0,0.0,101314339.0
20169,15067.0,0.0,456.0,30538.0,0.0,2522.0,210380.0,914507,19758062.0,0.0,20931532.0
20170,16965.0,0.0,357.0,0.0,0.0,1157.0,209752.0,4797069,5588307.0,0.0,10613607.0
20171,8986.0,0.0,168.0,0.0,0.0,1322.0,148014.0,1996579,15880561.0,0.0,18035630.0
20172,17993.0,0.0,0.0,838.0,0.0,1621.0,197744.0,72806432,16116240.0,0.0,89140868.0
20173,10561.0,0.0,232.0,0.0,0.0,451.0,60440.0,4291388,68487453.0,0.0,72850525.0
20174,6980.0,0.0,885.0,11305.0,0.0,1409.0,73575.0,9891174,18424431.0,0.0,28409759.0
20175,13170.0,0.0,912.0,19612.0,0.0,387.0,194277.0,22448473,251662692.0,0.0,274339523.0
20176,6005.0,0.0,1548.0,688.0,0.0,8186.0,442237.0,28850253,203118608.0,0.0,232427525.0
20177,14547.0,0.0,352.0,0.0,0.0,144.0,82756.0,7144770,101261550.0,0.0,108504119.0
20178,17732.0,0.0,500.0,0.0,0.0,844.0,68340.0,4100734,87158143.0,0.0,91346293.0
20179,15774.0,0.0,208.0,0.0,0.0,576.0,42804.0,917091,170236827.0,0.0,171213280.0
20180,21927.0,0.0,555.0,0.0,0.0,616.0,313244.0,6279330,180000284.0,0.0,186615956.0
20181,6769.0,0.0,866.0,0.0,0.0,247.0,261750.0,73378452,157006920.0,0.0,230655004.0
20182,7591.0,0.0,368.0,0.0,0.0,367.0,28641.0,4270966,104603005.0,0.0,108910938.0
20183,4472.0,0.0,148.0,0.0,0.0,152.0,463898.0,12910443,278960981.0,0.0,292340094.0
20184,11350.0,296754.0,256.0,0.0,0.0,622.0,50407.0,16145649,238563230.0,0.0,255068268.0
20185,7892.0,3336095.0,268.0,0.0,0.0,1310.0,67474.0,7202658,504731311.0,0.0,515347008.0
20186,4477.0,40922.0,192.0,0.0,0.0,411.0,193206.0,76564863,340163620.0,0.0,416967691.0
20187,4673.0,71831.0,116.0,0.0,80.0,0.0,285425.0,16805206,593137096.0,0.0,610304427.0
20188,8998.0,22066.0,292.0,0.0,0.0,203.0,1137402.0,43235588,967990064.0,0.0,1012394613.0
20189,9169.0,1177187.0,216.0,0.0,0.0,376.0,16202889.0,77511391,1078939163.0,0.0,1173840391.0
20190,6533.0,457510.0,464.0,0.0,0.0,236.0,1310870.0,217981399,852621489.0,0.0,1072378501.0
20191,14008.0,48444.0,546.0,0.0,0.0,520.0,6798150.0,19028021,826075640.0,0.0,851965329.0
20192,348.0,22353.0,383.0,0.0,0.0,447.0,18698897.0,10125316,3590543887.0,0.0,3619391631.0
20193,6637.0,14936.0,280.0,0.0,0.0,830.0,40703340.0,7596337,4992179459.0,0.0,5040501819.0
20194,9117.0,6541.0,348.0,0.0,0.0,228.0,25892627.0,66019468,8028241194.0,0.0,8120169523.0
20195,11918.0,1253250.0,256.0,0.0,0.0,1259.0,53935736.0,8662274,1428941712.0,0.0,1492806405.0
20196,6381.0,341362.0,0.0,0.0,0.0,256.0,51152346.0,15767242,993666334.0,0.0,1060933921.0
20197,15422.0,48720.0,0.0,41185.0,0.0,892.0,50374136.0,62323681,1478232461.0,0.0,1591036497.0
20198,8606.0,0.0,188.0,78062.0,0.0,1646.0,89782796.0,98919150,1612165106.0,0.0,1800955554.0
20199,11651.0,17909.0,296.0,0.0,0.0,1164.0,29939268.0,69280680,2478358869.0,0.0,2577609837.0
20200,10207.0,61924.0,120.0,2777.0,0.0,1023.0,112740198.0,27139596,2038729212.0,0.0,2178685057.0
20201,15171.0,22748.0,222.0,0.0,0.0,324.0,21920575.0,295830264,1616885824.0,0.0,1934675128.0
20202,4620.0,14293.0,76.0,14325.0,0.0,479.0,73784995.0,115487472,1494859030.0,0.0,1684165290.0
20203,2374.0,7862.0,108.0,13254.0,0.0,684.0,26046498.0,65888744,1173659144.0,0.0,1265618668.0
20204,2394.0,240.0,0.0,39959.0,0.0,436.0,46696180.0,54045210,939924334.0,0.0,1040708753.0
20205,7388.0,35845.0,72.0,8695.0,0.0,1891.0,29982557.0,125040480,1558534762.0,0.0,1713611690.0
20206,5102.0,125783.0,76.0,0.0,0.0,1051.0,35169833.0,148490820,1759818452.0,0.0,1943611117.0
20207,11489.0,135645.0,0.0,151.0,0.0,951.0,25689738.0,66264588,2543049118.0,0.0,2635151680.0
20208,9689.0,42644.0,72.0,20343.0,0.0,1351.0,43662714.0,293911570,1139251888.0,0.0,1476900271.0
20209,2496.0,87571.0,180.0,0.0,0.0,796.0,9763461.0,48162578,1503894340.0,0.0,1561911422.0
20210,9377.0,19449.0,288.0,15393.0,0.0,828.0,17323450.0,124609417,1450747666.0,0.0,1592725868.0
20211,4866.0,24316.0,416.0,4969.0,0.0,504.0,241639498.0,15832669,2046193466.0,0.0,2303700704.0
20212,3996.0,0.0,228.0,137.0,0.0,1008.0,17223463.0,423100400,1959796816.0,0.0,2400126048.0
20213,2685.0,132447.0,552.0,0.0,0.0,736.0,2047608.0,15530433,1709053582.0,0.0,1726768043.0
20214,2104.0,0.0,388.0,0.0,0.0,760.0,2699806.0,145662415,1034531049.0,0.0,1182896522.0
20215,2835.0,19545.0,200.0,20316.0,0.0,733.0,22344829.0,111187069,987179910.0,0.0,1120755437.0
20216,0.0,0.0,524.0,19326.0,0.0,1386.0,15618454.0,44808021,1654839938.0,0.0,1715287649.0
20217,301.0,12681.0,376.0,0.0,0.0,1451.0,6611642.0,353801312,1293628133.0,0.0,1654055896.0
20218,2461.0,41.0,36.0,0.0,0.0,1451.0,6713180.0,52700144,1014957517.0,0.0,1074374830.0
20219,9018.0,0.0,40.0,0.0,0.0,332.0,3775449.0,261564197,1191635734.0,0.0,1456984770.0
20220,6987.0,138651.0,292.0,8277.0,0.0,555.0,1956338.0,110866142,909306312.0,0.0,1022283554.0
20221,13753.0,392228.0,516.0,0.0,0.0,580.0,3091785.0,54368719,2094107476.0,0.0,2151975057.0
20222,960.0,8819.0,372.0,6166.0,0.0,331.0,7324442.0,24013470,1294145933.0,0.0,1325500493.0
20223,2993.0,52223.0,796.0,0.0,0.0,548.0,26242813.0,25246198,944417413.0,0.0,995962984.0
20224,164.0,5883.0,272.0,537345.0,0.0,868.0,44629586.0,251581473,1812955528.0,0.0,2109711119.0
20225,388.0,21886.0,296.0,0.0,0.0,404.0,10035704.0,100888370,537762417.0,0.0,648709465.0
20226,120.0,222777.0,496.0,120.0,0.0,375.0,30286781.0,97242807,781592894.0,0.0,909346370.0
20227,645.0,56143.0,720.0,0.0,0.0,1162.0,3563787.0,30505971,1487782335.0,0.0,1521910763.0
20228,4417.0,93985.0,640.0,6109.0,0.0,743.0,2975839.0,94891628,1924549303.0,0.0,2022522664.0
20229,0.0,70026.0,180.0,0.0,0.0,508.0,9012627.0,30721778,1066425155.0,0.0,1106230274.0
20230,0.0,358492.0,256.0,0.0,0.0,2392.0,3199552.0,45994414,963714913.0,0.0,1013270019.0
20231,528.0,3705.0,220.0,0.0,0.0,7493.0,10608588.0,38370404,1161404173.0,0.0,1210395111.0
20232,554.0,21706.0,468.0,0.0,0.0,1266.0,19264274.0,23502679,2613831216.0,0.0,2656622163.0
20233,327.0,1383.0,268.0,6714.0,0.0,2561.0,10380254.0,434219280,1119396642.0,0.0,1564007429.0
20234,4669.0,11796.0,276.0,0.0,0.0,1203.0,14266692.0,108378689,1757474197.0,0.0,1880137522.0
20235,160.0,10023.0,36.0,0.0,0.0,1039.0,6590663.0,130510816,1329501612.0,0.0,1466614349.0
20236,280.0,31506.0,232.0,0.0,0.0,1966.0,25822956.0,215030386,1349168667.0,0.0,1590055993.0
20237,5354.0,35706.0,141.0,0.0,0.0,1961.0,25856235.0,138284323,1152388185.0,0.0,1316571905.0
20238,4127.0,40794.0,116.0,26603.0,0.0,1472.0,12946687.0,86784947,1318382378.0,0.0,1418187124.0
20239,2687.0,0.0,373.0,1444.0,0.0,579.0,6589669.0,320560813,1246422703.0,0.0,1573578268.0
20240,11447.0,0.0,608.0,32057.0,0.0,584.0,36812580.0,213784103,1034629559.0,0.0,1285270938.0
20241,4420.0,0.0,400.0,45341.0,0.0,252.0,2500646.0,42499836,1422937960.0,0.0,1467988855.0
20242,3493.0,0.0,204.0,32801.0,0.0,480.0,11131174.0,285643544,1029756304.0,0.0,1326568000.0
20243,5202.0,0.0,659.0,2421.0,0.0,396.0,9245119.0,212370099,723368726.0,0.0,944992622.0
20244,11426.0,0.0,433.0,80.0,0.0,1693.0,7765308.0,318687332,1491654426.0,0.0,1818120698.0
20245,2890.0,0.0,652.0,0.0,0.0,988.0,4696018.0,132204236,699615710.0,0.0,836520494.0
20246,4837.0,0.0,288.0,84495.0,0.0,144.0,1668849.0,186216710,1172390740.0,0.0,1360366063.0
20247,4598.0,0.0,292.0,1586.0,0.0,216.0,823709.0,70160867,535514342.0,0.0,606505610.0
20248,9444.0,0.0,624.0,120.0,0.0,431.0,5476791.0,224732245,637653866.0,0.0,867873521.0
20249,8235.0,0.0,292.0,14951.0,0.0,523.0,23039263.0,205574946,649624497.0,0.0,878262707.0
20250,7526.0,0.0,732.0,0.0,0.0,564.0,18787814.0,161683239,808408419.0,0.0,988888294.0
20251,4934.0,0.0,505.0,8400.0,0.0,354.0,561172.0,171179037,387512151.0,0.0,559266553.0
20252,7283.0,0.0,368.0,0.0,0.0,232.0,813061.0,101504500,773152220.0,0.0,875477664.0
20253,4070.0,0.0,332.0,0.0,0.0,252.0,248974.0,94653079,352869131.0,0.0,447775838.0
20254,16788.0,0.0,340.0,9154.0,0.0,2062.0,287578.0,167697780,372252717.0,0.0,540266419.0
20255,8947.0,0.0,292.0,19800.0,0.0,3444.0,1099997.0,493132946,359502287.0,0.0,853767713.0
20256,726.0,0.0,448.0,265.0,0.0,0.0,953580.0,181120269,562874600.0,0.0,744949888.0
20257,2354.0,0.0,196.0,0.0,0.0,115.0,664760.0,156777165,1432707269.0,0.0,1590151859.0
20258,13664.0,0.0,472.0,22575.0,0.0,840.0,158679.0,549602476,607135237.0,0.0,1156933943.0
20259,4571.0,0.0,152.0,8215.0,0.0,491.0,2712685.0,103123967,730797108.0,0.0,836647189.0
20260,11074.0,0.0,664.0,0.0,0.0,1067.0,630938.0,386101488,477900228.0,0.0,864645459.0
20261,4641.0,0.0,292.0,19617.0,0.0,3680.0,153539.0,282667816,1194574763.0,0.0,1477424348.0
20262,13040.0,0.0,675.0,17996.0,0.0,648.0,117559707.0,246861463,427734127.0,0.0,792187656.0
20263,4923.0,0.0,40.0,0.0,0.0,691.0,770189.0,727074537,227395571.0,0.0,955245951.0
20264,7753.0,0.0,84.0,0.0,0.0,1394.0,404081.0,218812272,405436779.0,0.0,624662363.0
20265,7119.0,0.0,189.0,11686.0,0.0,1998.0,726802.0,366893637,674699813.0,0.0,1042341244.0
20266,18130.0,0.0,512.0,21856.0,0.0,2242.0,339600.0,475456556,358312974.0,0.0,834151870.0
20267,22254.0,0.0,308.0,0.0,0.0,375.0,660967.0,536125008,449356084.0,0.0,986164996.0
20268,11559.0,0.0,610.0,6562.0,0.0,2106.0,230150.0,937071855,790590710.0,0.0,1727913552.0
20269,14944.0,0.0,140.0,11713.0,0.0,2125.0,148770.0,240971615,526487343.0,0.0,767636650.0
20270,8479.0,0.0,188.0,45824.0,0.0,1989.0,522067.0,798768358,358047592.0,0.0,1157394497.0
20271,21891.0,0.0,223.0,30866.0,0.0,1183.0,174366.0,405767890,541897168.0,0.0,947893587.0
20272,13301.0,0.0,116.0,26753.0,0.0,451.0,332858.0,467656295,603663635.0,0.0,1071693409.0
20273,7366.0,0.0,144.0,0.0,0.0,216.0,184611.0,322357187,535792080.0,0.0,858341604.0
20274,2780.0,0.0,404.0,0.0,0.0,108.0,124029.0,311605583,903901094.0,0.0,1215633998.0
20275,4046.0,0.0,648.0,7107.0,0.0,923.0,109849.0,948976949,793716209.0,0.0,1742815731.0
20276,28680.0,0.0,452.0,32514.0,0.0,826.0,367946.0,398868002,508868321.0,0.0,908166741.0
20277,11510.0,0.0,320.0,0.0,0.0,1407.0,198050.0,344527310,620714185.0,0.0,965452782.0
20278,6813.0,0.0,1365.0,29538.0,0.0,954.0,646881.0,141196586,685900419.0,0.0,827782556.0
20279,11074.0,0.0,296.0,1168.0,0.0,958.0,124049.0,200360674,721144361.0,0.0,921642580.0
20280,11696.0,0.0,240.0,20853.0,0.0,808.0,176044.0,227092849,352484698.0,0.0,579787188.0
20281,11784.0,0.0,188.0,569.0,0.0,850.0,62258.0,89998381,303497169.0,0.0,393571199.0
20282,15859.0,0.0,276.0,1705.0,0.0,1549.0,113923.0,265298089,370768921.0,0.0,636200322.0
20283,9274.0,0.0,456.0,93.0,0.0,475.0,322276.0,113330962,344590354.0,0.0,458253890.0
20284,6428.0,0.0,356.0,10856.0,0.0,850.0,85402.0,271457809,607753423.0,0.0,879315124.0
20285,2855.0,0.0,729.0,0.0,0.0,0.0,253205.0,47600177,1062615884.0,0.0,1110472850.0
20286,4607.0,0.0,0.0,160.0,0.0,675.0,467027.0,33562914,301791919.0,0.0,335827302.0
20287,244.0,0.0,108.0,8454.0,0.0,2000.0,347153.0,95607921,279270094.0,0.0,375235974.0
20288,10899.0,0.0,332.0,0.0,0.0,2111.0,143051.0,40659258,423805977.0,0.0,464621628.0
20289,9417.0,0.0,248.0,25926.0,0.0,2021.0,58296.0,3644931,431962866.0,0.0,435703705.0
20290,2694.0,0.0,376.0,85565.0,0.0,519.0,301149.0,10288812,534067463.0,0.0,544746578.0
20291,16180.0,0.0,888.0,14956.0,0.0,346.0,238088.0,105228520,209292058.0,0.0,314791036.0
20292,11008.0,0.0,308.0,11418.0,0.0,419.0,87727.0,59270198,452627146.0,0.0,512008224.0
20293,12150.0,0.0,364.0,25035.0,0.0,339.0,565371.0,36992451,414889318.0,0.0,452485028.0
20294,33114.0,0.0,1056.0,163192.0,0.0,2159.0,88133.0,3694941,257678918.0,0.0,261661513.0
20295,25959.0,0.0,840.0,9815.0,0.0,2085.0,423650.0,142502837,184627422.0,0.0,327592608.0
20296,14871.0,0.0,2198.0,6539.0,0.0,5174.0,5473762.0,469794735,217630615.0,0.0,692927894.0
20297,11348.0,0.0,436.0,3931819.0,0.0,1981.0,499991.0,2442646,334665142.0,0.0,341553363.0
20298,10375.0,0.0,939.0,18538.0,0.0,938.0,404348.0,74189625,206404207.0,0.0,281028970.0
20299,7560.0,0.0,954.0,0.0,0.0,2533.0,111461.0,5383750,186129409.0,0.0,191635667.0
20300,8956.0,0.0,956.0,7890.0,0.0,560.0,4255322.0,761935,111165150.0,0.0,116200769.0
20301,8232.0,0.0,840.0,13180.0,0.0,1297.0,7797954.0,13750201,332786276.0,0.0,354357980.0
20302,2872.0,0.0,676.0,0.0,0.0,3703.0,2444291.0,14092905,30434568.0,0.0,46979015.0
20303,8842.0,0.0,664.0,0.0,0.0,951.0,131745.0,917710,245590314.0,0.0,246650226.0
20304,10578.0,0.0,1124.0,0.0,0.0,1606.0,131485.0,41342051,24543333.0,0.0,66030177.0
20305,6065.0,0.0,2180.0,0.0,0.0,771.0,373656.0,7182280,35127753.0,0.0,42692705.0
20306,2773.0,0.0,1132.0,0.0,0.0,1178.0,544367.0,3685396,16202960.0,0.0,20437806.0
20307,2541.0,0.0,420.0,0.0,0.0,0.0,218427.0,32108854,290593538.0,0.0,322923780.0
20308,25188.0,0.0,1120.0,0.0,0.0,4012.0,380394.0,14717454,31744014.0,0.0,46872182.0
20309,2499.0,0.0,676.0,0.0,0.0,3721.0,573597.0,1578255,52758204.0,0.0,54916952.0
20310,3859.0,0.0,765.0,0.0,0.0,914.0,632980.0,1209303,77889964.0,0.0,79737785.0
20311,7023.0,0.0,864.0,0.0,0.0,538.0,449159.0,1548156,5110745.0,0.0,7116485.0
20312,5171.0,0.0,524.0,0.0,0.0,563.0,237584.0,249358318,36083599.0,0.0,285685759.0
20313,9022.0,0.0,1000.0,0.0,0.0,572.0,47110.0,2149808,158135161.0,0.0,160342673.0
20314,7117.0,0.0,623.0,0.0,0.0,483.0,63775.0,11365780,80501282.0,0.0,91939060.0
20315,2408.0,0.0,292.0,0.0,0.0,916.0,972518.0,3223573,11706738.0,0.0,15906445.0
20316,7105.0,0.0,824.0,0.0,0.0,735.0,261962.0,9162209,187246130.0,0.0,196678965.0
20317,8009.0,0.0,620.0,0.0,0.0,598.0,279786.0,5269370,163194795.0,0.0,168753178.0
20318,6748.0,0.0,488.0,0.0,0.0,444.0,303708.0,20788274,78179706.0,0.0,99279368.0
20319,11485.0,0.0,474.0,0.0,0.0,1476.0,437072.0,154146060,36127642.0,0.0,190724209.0
20320,10716.0,0.0,582.0,0.0,0.0,540.0,78659.0,135379858,36082938.0,152.0,171553445.0
20321,2153.0,0.0,356.0,0.0,0.0,3307.0,539338.0,17129283,117723474.0,0.0,135397911.0
20322,6393.0,0.0,622.0,0.0,0.0,666.0,84477.0,34926157,145446291.0,0.0,180464606.0
20323,28486.0,0.0,601.0,0.0,0.0,618.0,268345.0,54148474,154947719.0,0.0,209394243.0
20324,2588.0,0.0,376.0,0.0,0.0,1061.0,128389.0,17217614,207499963.0,0.0,224849991.0
20325,2685.0,26326.0,180.0,0.0,0.0,1788.0,352237.0,18277432,178215506.0,0.0,196876154.0
20326,0.0,136286.0,192.0,0.0,0.0,528.0,383867.0,38987852,442072598.0,0.0,481581323.0
20327,2501.0,1546561.0,220.0,0.0,0.0,455.0,312452.0,142164489,217537332.0,0.0,361564010.0
20328,200.0,16031.0,411.0,0.0,0.0,216.0,1864050.0,69122814,214331567.0,0.0,285335289.0
20329,6847.0,1721.0,302.0,0.0,0.0,845.0,17484492.0,24197445,345561746.0,0.0,387253398.0
20330,407.0,3239.0,40.0,0.0,0.0,771.0,6987238.0,47653561,466365337.0,0.0,521010593.0
20331,839.0,18062.0,0.0,0.0,0.0,1422.0,128793170.0,102914526,579361344.0,0.0,811089363.0
20332,2542.0,16385.0,80.0,0.0,0.0,724.0,19297451.0,35049533,1129693425.0,0.0,1184060140.0
20333,11159.0,20505.0,72.0,165919.0,0.0,459.0,13859334.0,76155070,1817818627.0,0.0,1908031145.0
20334,2808.0,0.0,232.0,34702.0,0.0,239.0,5254151.0,37049338,1623813249.0,0.0,1666154719.0
20335,7041.0,2373.0,80.0,2697.0,0.0,1730.0,11812773.0,177174989,1069580956.0,0.0,1258582639.0
20336,5028.0,0.0,200.0,24384.0,0.0,267.0,12760901.0,105999627,536275583.0,300.0,655066290.0
20337,692.0,0.0,264.0,137.0,0.0,188.0,60018003.0,418464108,612989724.0,0.0,1091473116.0
20338,6696.0,217930.0,40.0,173.0,0.0,334.0,55846748.0,114739233,1231814696.0,0.0,1402625850.0
20339,6288.0,0.0,145.0,46049.0,0.0,1441.0,10125068.0,16801233,908315220.0,0.0,935295444.0
20340,14437.0,120792.0,184.0,0.0,0.0,224.0,13277819.0,28554856,968825542.0,0.0,1010793854.0
20341,234.0,1578.0,36.0,11632.0,0.0,0.0,2762769.0,291772794,1159485305.0,648.0,1454034996.0
20342,6308.0,13118.0,80.0,11975.0,0.0,2090.0,9004485.0,10747485,1472259873.0,0.0,1492045414.0
20343,16946.0,306903.0,0.0,1328.0,0.0,728.0,19094712.0,488021076,1183882380.0,0.0,1691324073.0
20344,9236.0,42842.0,492.0,16618.0,0.0,771.0,13759659.0,10051699,1045111648.0,0.0,1068992965.0
20345,14120.0,215894.0,396.0,1288.0,0.0,288.0,11812776.0,39444902,844540016.0,0.0,896029680.0
20346,22543.0,183090.0,172.0,0.0,0.0,783.0,144749290.0,10409987,1074093104.0,0.0,1229458969.0
20347,23041.0,32833.0,196.0,1641.0,0.0,364.0,268813154.0,79773724,1073996873.0,0.0,1422641826.0
20348,22732.0,3776.0,76.0,0.0,0.0,498.0,12591292.0,25054474,1421499676.0,0.0,1459172524.0
20349,17825.0,12015.0,144.0,0.0,0.0,559.0,13410681.0,11847145,1135002596.0,0.0,1160290965.0
20350,10023.0,0.0,80.0,0.0,0.0,3030.0,9882227.0,41765892,1760720879.0,0.0,1812382131.0
20351,9249.0,17842.0,0.0,17242.0,0.0,3189.0,21481428.0,15011607,1550830570.0,0.0,1587371127.0
20352,7600.0,9189.0,152.0,1362.0,0.0,180.0,50098867.0,23681212,1096653692.0,0.0,1170452254.0
20353,7013.0,15840.0,277.0,10521.0,0.0,268.0,36553873.0,170827042,1940112269.0,0.0,2147527103.0
20354,561.0,1856.0,392.0,1288.0,0.0,359.0,11850480.0,19621268,1915102735.0,0.0,1946578939.0
20355,2731.0,1920.0,72.0,0.0,0.0,2022.0,684837901.0,46798175,1135214194.0,0.0,1866857015.0
20356,5737.0,0.0,340.0,0.0,0.0,1550.0,28596249.0,10156760,905495677.0,0.0,944256313.0
20357,2858.0,22428.0,324.0,0.0,0.0,80.0,9543142.0,10185673,1336265086.0,0.0,1356019591.0
20358,353.0,0.0,144.0,0.0,0.0,148.0,44986253.0,27693194,818676517.0,0.0,891356609.0
20359,204.0,0.0,421.0,0.0,0.0,331.0,7588024.0,24767415,2101579618.0,0.0,2133936013.0
20360,0.0,2373.0,152.0,5236.0,0.0,312.0,13736478.0,59511182,1208559717.0,0.0,1281815450.0
20361,0.0,6513.0,116.0,6120.0,0.0,288.0,15464921.0,29753468,1439719564.0,0.0,1484950990.0
20362,654.0,0.0,164.0,0.0,0.0,168.0,2730169.0,18594843,1135915264.0,0.0,1157241262.0
20363,869.0,24656.0,263.0,18394.0,0.0,192.0,10156483.0,157160672,1202642574.0,0.0,1370004103.0
20364,336.0,22717.0,0.0,1466.0,0.0,604.0,18454244.0,104933379,1394738157.0,0.0,1518150903.0
20365,117.0,7120.0,252.0,23001.0,0.0,516.0,3972139.0,47430288,7901595654.0,0.0,7953029087.0
20366,197.0,7097.0,226.0,7411.0,0.0,599.0,4769145.0,77971774,1461751353.0,0.0,1544507802.0
20367,80.0,1220.0,120.0,6801.0,0.0,360.0,14322676.0,54970139,1122484646.0,0.0,1191786042.0
20368,720.0,19844.0,228.0,0.0,0.0,192.0,13475270.0,18175701,1535708253.0,0.0,1567380208.0
20369,204.0,801887.0,372.0,26347.0,0.0,511.0,26395267.0,63668673,1229877968.0,0.0,1320771229.0
20370,519.0,435779.0,144.0,0.0,0.0,232.0,134145231.0,61702782,998275299.0,0.0,1194559986.0
20371,520.0,22962.0,189.0,14684.0,0.0,644.0,11031575.0,64935495,1724183481.0,0.0,1800189550.0
20372,808.0,0.0,192.0,6998.0,0.0,408.0,4977039.0,34013398,1665978385.0,0.0,1704977228.0
20373,193.0,3462.0,336.0,0.0,0.0,379.0,3977078.0,70578557,1222584600.0,0.0,1297144605.0
20374,194.0,34477.0,0.0,0.0,0.0,634.0,2992186.0,78621991,1731080005.0,0.0,1812729487.0
20375,3512.0,36252.0,304.0,11799.0,0.0,484.0,6617430.0,49379743,1017313564.0,0.0,1073363088.0
20376,619.0,77848.0,204.0,16109.0,0.0,1678.0,7348888.0,35059522,1083324424.0,0.0,1125829292.0
20377,200.0,23147.0,220.0,14256.0,0.0,1999.0,24374496.0,32249471,1073162372.0,0.0,1129826161.0
